Provincia,Partido,Localidad,Link Indec, ADSL , CABLEMODEM , DIAL UP , FIBRA OPTICA , OTROS , SATELITAL , WIMAX , WIRELESS , Total general ,
LA PAMPA,Loventué,Loventué,42098020, -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,
LA PAMPA,Maracó,Agustoni,42105010, -   , -   , -   , -   , -   , -   , -   , 29 , 29 ,
LA PAMPA,Maracó,Dorila,42105020, -   , -   , -   , 1 , -   , -   , -   , 53 , 54 ,
LA PAMPA,Maracó,General Pico,42105030," 2,091 ", 1 , 85 ," 17,058 ", -   , 1 , -   ," 3,015 "," 22,251 ",
LA PAMPA,Maracó,Speluzzi,42105040, -   , -   , -   , 1 , -   , -   , -   , 41 , 42 ,
LA PAMPA,OTROS,OTROS,Sin Datos, -   , 1 , -   , -   , -   , -   , -   , -   , 1 ,
LA PAMPA,Puelén,25 de Mayo,42112020, -   , -   , -   ," 1,026 ", -   , -   , -   ," 1,090 "," 2,116 ",
LA PAMPA,Puelén,Puelén,42112010, -   , -   , 1 , -   , -   , 1 , -   , 127 , 129 ,
LA PAMPA,Puelén,Casa De Piedra,42112005, -   , -   , -   , -   , -   , -   , -   , 80 , 80 ,
LA PAMPA,Quemú Quemú,Colonia Barón,42119010, -   , -   , 2 , 550 , -   , 1 , -   , 90 , 643 ,
LA PAMPA,Quemú Quemú,Miguel Cané,42119030, -   , -   , -   , 133 , 105 , 1 , -   , -   , 239 ,
LA PAMPA,Quemú Quemú,Quemú Quemú,42119040, -   , -   , 1 ," 1,098 ", 113 , 1 , -   , 143 ," 1,356 ",
LA PAMPA,Quemú Quemú,Relmo,42119050, -   , -   , -   , -   , 26 , -   , -   , -   , 26 ,
LA PAMPA,Quemú Quemú,Villa Mirasol,42119060, -   , -   , -   , -   , -   , -   , -   , 169 , 169 ,
LA PAMPA,Rancul,Caleufú,42126010, -   , 350 , -   , 2 , -   , 2 , -   , -   , 354 ,
LA PAMPA,Rancul,La Maruja,42126030, -   , 150 , -   , -   , -   , 1 , -   , -   , 151 ,
LA PAMPA,Rancul,Parera,42126040, -   , -   , -   , 455 , 1 , 1 , -   , 267 , 724 ,
LA PAMPA,Rancul,Quetrequén,42126060, -   , -   , -   , 1 , -   , 1 , -   , 152 , 154 ,
LA PAMPA,Rancul,Rancul,42126070, -   , -   , -   , 201 , 18 , 2 , -   , 652 , 873 ,
LA PAMPA,Rancul,Pichi Huinca,42126050, -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,
LA PAMPA,Realicó,Adolfo Van Praet,42133010, -   , 6 , -   , -   , -   , 1 , -   , 23 , 30 ,
LA PAMPA,Realicó,Alta Italia,42133020, -   , -   , -   , -   , -   , 1 , -   , 463 , 464 ,
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030, -   , -   , -   , 2 , -   , -   , -   , 109 , 111 ,
LA PAMPA,Realicó,Embajador Martini,42133040, 13 , -   , -   , 7 , -   , 1 , -   , 531 , 552 ,
LA PAMPA,Realicó,Falucho,42133050, -   , -   , -   , -   , -   , 1 , -   , 82 , 83 ,
LA PAMPA,Realicó,Ingeniero Luiggi,42133060, -   , -   , -   , 240 , -   , 2 , -   ," 1,418 "," 1,660 ",
LA PAMPA,Realicó,Ojeda,42133070, -   , -   , -   , -   , -   , -   , -   , 8 , 8 ,
LA PAMPA,Realicó,Realicó,42133080, 133 , -   , 1 ," 1,931 ", -   , 1 , -   ," 1,232 "," 3,298 ",
LA PAMPA,Toay,Toay,42140020, 219 ," 5,597 ", -   , 689 , -   , 1 , -   , 259 ," 6,765 ",
LA PAMPA,Trenel,Arata,42147010, -   , -   , -   , 21 , -   , 1 , -   , 229 , 251 ,
LA PAMPA,Trenel,Metileo,42147020, -   , -   , -   , -   , -   , 1 , -   , 60 , 61 ,
LA PAMPA,Trenel,Trenel,42147030, 67 , -   , -   ," 1,197 ", -   , 2 , -   , 123 ," 1,389 ",
LA PAMPA,Utracán,Ataliva Roca,42154010, -   , -   , -   , 2 , -   , 1 , -   , 382 , 385 ,
LA PAMPA,Utracán,Chacharramendi,42154020, -   , -   , -   , -   , -   , 2 , -   , 104 , 106 ,
LA PAMPA,Utracán,Colonia Santa María,42154030, -   , -   , 1 , 1 , -   , -   , -   , 163 , 165 ,
LA PAMPA,Utracán,General Acha,42154040, 206 ," 2,915 ", -   ," 1,462 ", 23 , 2 , -   , 333 ," 4,941 ",
LA PAMPA,Utracán,Quehué,42154050, -   , -   , -   , 1 , -   , 1 , -   , 298 , 300 ,
LA PAMPA,Utracán,Unanué,42154060, -   , -   , -   , 1 , -   , -   , -   , 60 , 61 ,
LA PAMPA,Lihuel Calel,Cuchillo Co,42084010, -   , -   , -   , 1 , -   , 1 , -   , -   , 2 ,
LA RIOJA,Arauco,Aimogasta,46007010, 77 ," 2,031 ", -   , 4 , -   , 1 , -   , 87 ," 2,200 ",
LA RIOJA,Arauco,Estación Mazán,46007040, -   , -   , -   , -   , -   , 1 , -   , 14 , 15 ,
LA RIOJA,Arauco,Villa Mazán,46007050, -   , -   , -   , -   , -   , -   , -   , 156 , 156 ,
LA RIOJA,Arauco,Machigasta,46007040, -   , -   , -   , -   , -   , -   , -   , 3 , 3 ,
LA RIOJA,Capital,La Rioja,46014010," 2,556 "," 36,510 ", 4 ," 18,343 ", 6 , 3 , -   ," 1,223 "," 58,645 ",
LA RIOJA,Castro Barros,Anillaco,46021020, -   , 453 , -   , 1 , -   , 1 , -   , -   , 455 ,
LA RIOJA,Castro Barros,Los Molinos,46021050, -   , 49 , -   , -   , -   , -   , -   , 4 , 53 ,
LA RIOJA,Castro Barros,San Pedro,46021070, -   , 28 , -   , -   , -   , -   , -   , 45 , 73 ,
LA RIOJA,Castro Barros,Aminga,46021010, -   , 158 , -   , 1 , -   , -   , -   , 17 , 176 ,
LA RIOJA,Castro Barros,Anjullón,46021030, -   , 44 , -   , 1 , -   , -   , -   , 64 , 109 ,
LA RIOJA,Castro Barros,Chuquis,46021040, -   , 39 , -   , -   , -   , -   , -   , -   , 39 ,
LA RIOJA,Castro Barros,Pinchas,46021060, -   , 49 , -   , -   , -   , -   , -   , 1 , 50 ,
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080, -   , -   , -   , -   , -   , -   , -   , 5 , 5 ,
LA RIOJA,Chamical,Chamical,46035010, 170 ," 2,963 ", -   , 8 , -   , 1 , -   , 9 ," 3,151 ",
LA RIOJA,Chilecito,Chilecito,46042010, 355 ," 4,483 ", -   ," 4,162 ", -   , -   , -   , 96 ," 9,096 ",
LA RIOJA,Chilecito,Colonia Vichigasta,46042050, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
LA RIOJA,Chilecito,Los Sarmientos,46042030, -   , 157 , -   , -   , -   , -   , -   , -   , 157 ,
LA RIOJA,Chilecito,Nonogasta,46042090, 63 , 824 , -   , 1 , -   , 1 , -   , 6 , 895 ,
LA RIOJA,Chilecito,San Miguel,46042030, -   , 60 , -   , -   , -   , -   , -   , 5 , 65 ,
LA RIOJA,Chilecito,San Nicolás,46042100, -   , -   , -   , -   , -   , -   , -   , 7 , 7 ,
LA RIOJA,Chilecito,Vichigasta,46042140, 37 , -   , -   , 1 , -   , 1 , -   , 103 , 142 ,
LA RIOJA,Chilecito,Colonia Anguinán,46042020, -   , 161 , -   , 1 , -   , -   , -   , 69 , 231 ,
LA RIOJA,Chilecito,Guanchín,46042060, -   , -   , -   , -   , -   , -   , -   , 2 , 2 ,
LA RIOJA,Chilecito,Malligasta,46042070, -   , -   , -   , -   , -   , -   , -   , 185 , 185 ,
LA RIOJA,Chilecito,Santa Florentina,46042110, -   , -   , -   , -   , -   , -   , -   , 7 , 7 ,
LA RIOJA,Chilecito,Sañogasta,46042120, -   , -   , -   , -   , -   , -   , -   , 219 , 219 ,
LA RIOJA,Chilecito,Tilimuqui,46042130, -   , -   , -   , -   , -   , -   , -   , 13 , 13 ,
LA RIOJA,Chilecito,La Puntilla,46042030, -   , -   , -   , -   , -   , -   , -   , 1 , 1 ,
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020, -   , 379 , -   , 2 , -   , 1 , -   , -   , 382 ,
LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010, -   , -   , -   , -   , -   , -   , -   , 41 , 41 ,
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050, -   ," 1,122 ", -   , 3 , -   , 1 , -   , 258 ," 1,384 ",
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010, -   , -   , -   , -   , -   , -   , -   , 47 , 47 ,
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030, -   , -   , -   , -   , -   , -   , -   , 107 , 107 ,
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040, -   , -   , -   , 1 , -   , -   , -   , 126 , 127 ,
LA RIOJA,Famatina,Famatina,46049070, -   , 202 , -   , 2 , -   , -   , -   , 5 , 209 ,
LA RIOJA,Famatina,Angulos,46049020, -   , -   , -   , -   , -   , -   , -   , 6 , 6 ,
LA RIOJA,Famatina,Campanas,46049050, -   , -   , -   , 1 , -   , -   , -   , 161 , 162 ,
LA RIOJA,Famatina,Chañarmuyo,46049060, -   , -   , -   , -   , -   , -   , -   , 29 , 29 ,
LA RIOJA,Famatina,La Cuadra,46049080, -   , -   , -   , -   , -   , -   , -   , 22 , 22 ,
LA RIOJA,Famatina,Pituil,46049090, -   , -   , -   , -   , -   , -   , -   , 153 , 153 ,
LA RIOJA,Famatina,Santa Cruz,46049110, -   , -   , -   , -   , -   , -   , -   , 22 , 22 ,
LA RIOJA,General Angel V. Peñaloza,Tama,46056020, 7 , -   , -   , 1 , -   , -   , -   , 149 , 157 ,
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010, -   , -   , -   , 1 , -   , -   , -   , 93 , 94 ,
LA RIOJA,General Belgrano,Chañar,46063020, 7 , -   , -   , 1 , -   , -   , -   , 90 , 98 ,
LA RIOJA,General Belgrano,Loma Blanca,46063030, -   , -   , -   , -   , -   , 2 , -   , -   , 2 ,
LA RIOJA,General Belgrano,Olta,46063040, -   ," 1,069 ", -   , 1 , -   , 1 , -   , 6 ," 1,077 ",
LA RIOJA,General Belgrano,Castro Barros,46063010, -   , -   , -   , -   , -   , -   , -   , 1 , 1 ,
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050, -   , 299 , -   , -   , -   , 1 , -   , -   , 300 ,
LA RIOJA,General Ocampo,Ambil,46084010, -   , -   , -   , -   , -   , -   , -   , 34 , 34 ,
LA RIOJA,General Ocampo,Milagro,46084030, -   , 813 , -   , 1 , -   , -   , -   , -   , 814 ,
LA RIOJA,General San Martín,Ulapes,46091010, -   , 691 , -   , 2 , -   , -   , -   , 1 , 694 ,
LA RIOJA,Independencia,Amaná,46105010, 1 , -   , -   , -   , -   , -   , -   , 1 , 2 ,
LA RIOJA,Independencia,OTROS,Sin Datos, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
LA RIOJA,Independencia,Patquía,46105020, 21 , -   , -   , 1 , -   , -   , -   , 279 , 301 ,
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010, 2 ," 2,312 ", -   , 3 , -   , 1 , -   , 373 ," 2,691 ",
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020, -   , -   , -   , -   , -   , -   , -   , 116 , 116 ,
LA RIOJA,Sanagasta,Villa Sanagasta,46126010, -   , 543 , -   , 5 , -   , 1 , -   , 5 , 554 ,
LA RIOJA,San Blas de los Sauces,Los Robles,46119010, -   , 1 , -   , 3 , -   , 1 , -   , 102 , 107 ,
LA RIOJA,San Blas de los Sauces,Alpasinche,46119010, -   , -   , -   , 2 , -   , -   , -   , 49 , 51 ,
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010, -   , -   , -   , -   , -   , -   , -   , 156 , 156 ,
LA RIOJA,San Blas de los Sauces,Andolucas,46119010, -   , -   , -   , -   , -   , -   , -   , 16 , 16 ,
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010, -   , -   , -   , -   , -   , -   , -   , 16 , 16 ,
LA RIOJA,San Blas de los Sauces,Cuipan,46119010, -   , -   , -   , -   , -   , -   , -   , 50 , 50 ,
LA RIOJA,San Blas de los Sauces,Las Talas,46119010, -   , 1 , -   , -   , -   , -   , -   , 42 , 43 ,
LA RIOJA,San Blas de los Sauces,San Blas,46119010, -   , -   , -   , -   , -   , -   , -   , 48 , 48 ,
LA RIOJA,San Blas de los Sauces,Shaqui,46119010, -   , -   , -   , 1 , -   , -   , -   , 73 , 74 ,
LA RIOJA,San Blas de los Sauces,Suriyaco,46119010, -   , -   , -   , -   , -   , -   , -   , 2 , 2 ,
LA RIOJA,San Blas de los Sauces,Tuyubil,46119010, -   , -   , -   , -   , -   , -   , -   , 2 , 2 ,
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040, -   , -   , -   , -   , -   , -   , -   , 33 , 33 ,
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010, -   , -   , -   , 1 , -   , -   , -   , 347 , 348 ,
LA RIOJA,General Juan F. Quiroga,Nácate,46070020, -   , -   , -   , -   , -   , -   , -   , 78 , 78 ,
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030, -   , -   , -   , 1 , -   , -   , -   , 227 , 228 ,
LA RIOJA,General Lamadrid,Villa Castelli,46077010, -   , -   , -   , 1 , -   , -   , -   , 255 , 256 ,
LA RIOJA,Vinchina,Jagüé,46098010, -   , -   , -   , -   , -   , -   , -   , 2 , 2 ,
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020, -   , -   , -   , 2 , -   , -   , -   , 431 , 433 ,
MENDOZA,Capital,Mendoza,50007010," 3,498 "," 60,064 ", 176 ," 45,082 ", 23 , 13 , -   ," 2,042 "," 110,898 ",
MENDOZA,General Alvear,Bowen,50014010, -   , 68 , 1 , -   , -   , -   , -   , 95 , 164 ,
MENDOZA,General Alvear,General Alvear,50014030, 527 ," 3,543 ", 1 ," 2,224 ", 33 , 1 , -   ," 3,385 "," 9,714 ",
MENDOZA,General Alvear,Carmensa,50014020, -   , -   , -   , -   , -   , -   , -   , 79 , 79 ,
MENDOZA,Godoy Cruz,Godoy Cruz,50021010," 2,110 ", 10 , 84 ," 39,554 ", 11 , 2 , -   ," 1,012 "," 42,783 ",
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010, -   , -   , -   , 332 , -   , -   , -   , -   , 332 ,
MENDOZA,Godoy Cruz,Las Tortugas,50021010, -   , -   , -   , 532 , -   , -   , -   , -   , 532 ,
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010, -   , -   , -   , 160 , -   , -   , -   , -   , 160 ,
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010, -   , -   , -   , 6 , -   , -   , -   , -   , 6 ,
MENDOZA,Guaymallén,Bermejo,50028030, -   , -   , -   , 2 , -   , -   , -   , -   , 2 ,
MENDOZA,Guaymallén,Colonia Segovia,50028010, -   , -   , -   , 1 , -   , -   , -   , 142 , 143 ,
MENDOZA,Guaymallén,Guaymallén,50028020," 1,210 "," 2,157 ", 81 ," 40,111 ", 17 , -   , -   ," 1,533 "," 45,109 ",
MENDOZA,Guaymallén,La Primavera,50028030, -   , -   , -   , -   , -   , -   , -   , 27 , 27 ,
MENDOZA,Guaymallén,Los Corralitos,50028040, 22 , -   , 2 , -   , -   , 1 , -   , 49 , 74 ,
MENDOZA,Guaymallén,OTROS,Sin Datos, -   , -   , -   , -   , -   , -   , -   , 150 , 150 ,
MENDOZA,Guaymallén,Puente de Hierro,50028050, 778 , -   , 3 , -   , -   , -   , -   , 116 , 897 ,
MENDOZA,Guaymallén,Dorrego,50028030, -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
MENDOZA,Guaymallén,San Francisco Del Monte,50028050, -   , -   , -   , 18 , -   , -   , -   , -   , 18 ,
MENDOZA,Guaymallén,Pedro Molina,50028030, -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,
MENDOZA,Junín,Ingeniero Giagnoni,50035010," 2,297 ", -   , 49 ," 1,287 ", -   , -   , -   , 66 ," 3,699 ",
MENDOZA,Junín,Junín,50035020, 271 , -   , 4 , 961 , -   , 1 , -   , 215 ," 1,452 ",
MENDOZA,Junín,La Colonia,50035030, -   , -   , -   , 541 , -   , -   , -   , 201 , 742 ,
MENDOZA,Junín,Los Barriales,50035040, 545 , -   , 2 , -   , -   , -   , -   , 175 , 722 ,
MENDOZA,Junín,Medrano,50035050, -   , -   , -   , -   , -   , -   , -   , 774 , 774 ,
MENDOZA,Junín,OTROS,Sin Datos, -   , -   , -   , 30 , -   , -   , -   , -   , 30 ,
MENDOZA,Junín,Phillips,50035060, -   , -   , -   , -   , -   , -   , -   , 1 , 1 ,
MENDOZA,Junín,Rodríguez Peña,50035070, -   , -   , -   , -   , -   , -   , -   , 48 , 48 ,
MENDOZA,La Paz,La Paz,50042020, 304 , -   , -   , 4 , -   , -   , -   , 1 , 309 ,
MENDOZA,Las Heras,Las Heras,50049050, 70 , 3 , 29 ," 15,042 ", 11 , 2 , -   , 703 ," 15,860 ",
MENDOZA,Las Heras,Papagayos,50049040, -   , -   , -   , -   , -   , 1 , -   , -   , 1 ,
MENDOZA,Las Heras,Uspallata,50049110, 26 , -   , 2 ," 2,409 ", -   , -   , -   , -   ," 2,437 ",
MENDOZA,Las Heras,El Challao,50049040, -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,
MENDOZA,Lavalle,3 de Mayo,50056150, -   , -   , -   , -   , -   , -   , -   , 21 , 21 ,
MENDOZA,Lavalle,Barrio Los Olivos,50056070, 190 , -   , -   , -   , -   , -   , -   , -   , 190 ,
MENDOZA,Lavalle,Costa de Araujo,50056080, -   , -   , -   , 1 , 29 , -   , -   , 125 , 155 ,
MENDOZA,Lavalle,El Vergel,50056100, -   , -   , -   , -   , -   , -   , -   , 22 , 22 ,
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110, -   , -   , -   , -   , -   , -   , -   , 26 , 26 ,
MENDOZA,Lavalle,Jocolí,50056120, -   , -   , -   , -   , -   , -   , -   , 27 , 27 ,
MENDOZA,Lavalle,Jocolí Viejo,50056130, -   , -   , -   , -   , -   , -   , -   , 25 , 25 ,
MENDOZA,Lavalle,Villa Tulumaya,50056160, -   , -   , -   , 107 , 1 , -   , -   , 271 , 379 ,
MENDOZA,Luján de Cuyo,Agrelo,50063010, -   , -   , -   , 562 , -   , -   , -   , 67 , 629 ,
MENDOZA,Luján de Cuyo,Cacheuta,50063030, 16 , -   , -   , -   , -   , -   , -   , 31 , 47 ,
MENDOZA,Luján de Cuyo,Las Compuertas,50063070, 235 , -   , 5 , 751 , -   , -   , -   , 42 ," 1,033 ",
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090, 967 , 2 , 27 ," 5,014 ", 6 , -   , -   ," 1,827 "," 7,843 ",
MENDOZA,Luján de Cuyo,Perdriel,50063100, 10 , -   , 4 , 150 , -   , -   , -   , 58 , 222 ,
MENDOZA,Luján de Cuyo,Potrerillos,50063110, -   , -   , -   , 1 , -   , 4 , -   , 32 , 37 ,
MENDOZA,Luján de Cuyo,Ugarteche,50063120, -   , -   , -   , 123 , -   , -   , -   , 127 , 250 ,
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020, -   , -   , -   , 77 , -   , -   , -   , 15 , 92 ,
MENDOZA,Luján de Cuyo,Carrodilla,50063060, -   , -   , -   , 62 , -   , -   , -   , 12 , 74 ,
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060, -   , -   , -   , 229 , -   , -   , -   , 24 , 253 ,
MENDOZA,Luján de Cuyo,Costa Flores,50063040, -   , -   , -   , 133 , -   , -   , -   , 17 , 150 ,
MENDOZA,Luján de Cuyo,El Carrizal,50063050, -   , -   , -   , -   , -   , -   , -   , 42 , 42 ,
MENDOZA,Luján de Cuyo,El Salto,50063060, -   , -   , -   , -   , -   , -   , -   , 34 , 34 ,
MENDOZA,Luján de Cuyo,Las Vegas,50063080, -   , -   , -   , -   , -   , -   , -   , 32 , 32 ,
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060, -   , -   , -   , 24 , -   , -   , -   , 17 , 41 ,
MENDOZA,Luján de Cuyo,Vistalba,50063060, -   , -   , -   , 227 , -   , -   , -   , 27 , 254 ,
MENDOZA,Luján de Cuyo,La Puntilla,50063060, -   , -   , -   , -   , -   , -   , -   , 2 , 2 ,
MENDOZA,Maipú,Barrancas,50070010, -   , -   , -   , -   , -   , -   , -   , 31 , 31 ,
MENDOZA,Maipú,Cruz de Piedra,50070030, -   , -   , -   , 59 , -   , -   , -   , 12 , 71 ,
MENDOZA,Maipú,Fray Luis Beltrán,50070050, 174 , 1 , 3 , -   , -   , -   , -   , 66 , 244 ,
MENDOZA,Maipú,Maipú,50070060, 202 , 2 , 13 ," 9,501 ", 6 , -   , -   ," 1,356 "," 11,080 ",
MENDOZA,Maipú,Rodeo del Medio,50070070, 151 , -   , 1 , -   , -   , -   , -   , 348 , 500 ,
MENDOZA,Maipú,Russell,50070080, 90 , -   , 14 ," 3,901 ", -   , -   , -   , -   ," 4,005 ",
MENDOZA,Maipú,San Roque,50070090, 80 , -   , 6 ," 3,640 ", -   , -   , -   , 104 ," 3,830 ",
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020, -   , -   , -   , -   , -   , -   , -   , 33 , 33 ,
MENDOZA,Maipú,El Pedregal,50070040, -   , -   , -   , -   , -   , -   , -   , 31 , 31 ,
MENDOZA,Maipú,Villa Teresa,50070100, -   , -   , -   , -   , -   , -   , -   , 38 , 38 ,
MENDOZA,Maipú,General Gutierrez,50070040, -   , -   , -   , 1 , -   , -   , -   , -   , 1 ,
MENDOZA,Maipú,Luzuriaga,50070090, -   , -   , -   , 12 , -   , -   , -   , -   , 12 ,
MENDOZA,Malargüe,Las Leñas,50077030, -   , -   , -   , 3 , -   , -   , -   , -   , 3 ,
MENDOZA,Malargüe,Malargüe,50077040, -   ," 1,613 ", 4 , 3 , -   , 4 , -   , 28 ," 1,652 ",
MENDOZA,OTROS,OTROS,Sin Datos, -   , -   , -   , -   , 7 , -   , -   , -   , 7 ,
MENDOZA,Rivadavia,Andrade,50084010, -   , -   , -   , -   , -   , -   , -   , 13 , 13 ,
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020, -   , -   , -   , -   , -   , -   , -   , 5 , 5 ,
MENDOZA,Rivadavia,Barrio Rivadavia,50084030, -   , -   , -   , -   , -   , 1 , -   , 63 , 64 ,
MENDOZA,Rivadavia,El Mirador,50084040, -   , -   , -   , 1 , -   , -   , -   , 66 , 67 ,
MENDOZA,Rivadavia,La Central,50084050, -   , -   , -   , -   , -   , -   , -   , 98 , 98 ,
MENDOZA,Rivadavia,La Esperanza,50084060, -   , -   , -   , -   , -   , -   , -   , 33 , 33 ,
MENDOZA,Rivadavia,La Florida,50084070, -   , -   , -   , -   , -   , -   , -   , 96 , 96 ,
MENDOZA,Rivadavia,La Libertad,50084080, -   , -   , -   , -   , -   , -   , -   , 60 , 60 ,
MENDOZA,Rivadavia,Los Árboles,50084090, -   , -   , -   , -   , -   , -   , -   , 8 , 8 ,
MENDOZA,Rivadavia,Los Campamentos,50084100, -   , -   , -   , -   , -   , -   , -   , 81 , 81 ,
MENDOZA,Rivadavia,Medrano,50084110, -   , -   , 1 , -   , -   , -   , -   , 3 , 4 ,
MENDOZA,Rivadavia,Mundo Nuevo,50084120, -   , -   , -   , -   , -   , -   , -   , 13 , 13 ,
MENDOZA,Rivadavia,Reducción de Abajo,50084130, -   , -   , -   , -   , -   , -   , -   , 61 , 61 ,
MENDOZA,Rivadavia,Rivadavia,50084140, 636 , -   , 5 ," 2,892 ", -   , 2 , -   , 903 ," 4,438 ",
MENDOZA,Rivadavia,Santa María de Oro,50084150, -   , -   , -   , -   , -   , -   , -   , 42 , 42 ,
MENDOZA,San Carlos,Chilecito,50091020, -   , -   , -   , -   , -   , -   , -   , 153 , 153 ,
MENDOZA,San Carlos,Eugenio Bustos,50091030, 18 , -   , -   , -   , -   , -   , -   , 628 , 646 ,
MENDOZA,San Carlos,La Consulta,50091040, 131 , -   , -   , -   , -   , 1 , -   , 639 , 771 ,
MENDOZA,San Carlos,San Carlos,50091060, -   , 167 , -   , -   , -   , -   , -   , 400 , 567 ,
MENDOZA,San Carlos,Pareditas,50091050, -   , -   , -   , 86 , 1 , -   , -   , 33 , 120 ,
MENDOZA,San Carlos,Barrio El Cepillo,50091010, -   , -   , -   , -   , -   , -   , -   , 47 , 47 ,
MENDOZA,San Martín,Alto Salvador,50098090, -   , -   , -   , 34 , -   , -   , -   , 19 , 53 ,
MENDOZA,San Martín,Alto Verde,50098020, -   , -   , -   , 63 , -   , -   , -   , 88 , 151 ,
MENDOZA,San Martín,Chapanay,50098060, -   , -   , 1 , 7 , -   , -   , -   , 32 , 40 ,
MENDOZA,San Martín,El Ramblón,50098077, -   , -   , -   , -   , -   , -   , -   , 107 , 107 ,
MENDOZA,San Martín,Montecaseros,50098080, -   , -   , -   , -   , -   , -   , -   , 94 , 94 ,
MENDOZA,San Martín,Nueva California,50098090, -   , -   , -   , -   , -   , -   , -   , 47 , 47 ,
MENDOZA,San Martín,OTROS,Sin Datos, -   , -   , -   , -   , -   , -   , -   , 94 , 94 ,
MENDOZA,San Martín,Palmira,50098090, -   , -   , -   , 513 , -   , -   , -   , 20 , 533 ,
MENDOZA,San Martín,San Martín,50098100, -   , 3 , -   ," 2,813 ", -   , -   , -   , 894 ," 3,710 ",
MENDOZA,San Martín,Tres Porteñas,50098110, -   , -   , -   , 2 , -   , -   , -   , 209 , 211 ,
MENDOZA,San Martín,El Espino,50098073, -   , -   , -   , -   , -   , -   , -   , 59 , 59 ,
MENDOZA,San Rafael,25 de Mayo,50105220, -   , 79 , 1 , -   , -   , -   , -   , 14 , 94 ,
MENDOZA,San Rafael,Cuadro Benegas,50105060, 23 , -   , 2 ," 2,894 ", -   , -   , -   , 418 ," 3,337 ",
MENDOZA,San Rafael,El Nihuil,50105070, -   , -   , -   , -   , -   , -   , -   , 89 , 89 ,
MENDOZA,San Rafael,Goudge,50105100, -   , 1 , -   , -   , -   , -   , -   , 177 , 178 ,
MENDOZA,San Rafael,San Rafael,50105210," 2,538 "," 1,757 ", 208 , 12 , 1 , -   , -   ," 1,235 "," 5,751 ",
MENDOZA,San Rafael,Punta del Agua,50105170, -   , -   , -   , 2 , -   , -   , -   , -   , 2 ,
MENDOZA,San Rafael,Las Malvinas,50105130, -   , -   , -   , -   , -   , -   , -   , 54 , 54 ,
MENDOZA,San Rafael,Monte Comán,50105150, -   , -   , -   , -   , 1 , -   , -   , 450 , 451 ,
MENDOZA,San Rafael,Rama Caída,50105180, -   , -   , -   , -   , -   , -   , -   , 459 , 459 ,
MENDOZA,San Rafael,Real del Padre,50105190, -   , -   , -   , -   , -   , -   , -   , 670 , 670 ,
MENDOZA,San Rafael,Salto de Las Rosas,50105200, -   , -   , -   , -   , -   , -   , -   , 365 , 365 ,
MENDOZA,San Rafael,Villa Atuel,50105230, -   , -   , -   , -   , -   , -   , -   , 351 , 351 ,
MENDOZA,San Rafael,Jaime Prats,50105110, -   , -   , -   , -   , -   , -   , -   , 94 , 94 ,
MENDOZA,San Rafael,Capitán Montoya,50105050, -   , -   , -   , -   , -   , -   , -   , 2 , 2 ,
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010, -   , -   , -   , 2 , -   , -   , -   , -   , 2 ,
MENDOZA,Santa Rosa,La Dormida,50112040, -   , -   , -   , -   , -   , -   , -   , 397 , 397 ,
